mediaID,mainTitle,broadcaster,longSummary,shortSummary,icons,subTitle,thumbnail,shareLink,Topic,season
KN_1726909,SpangaS,KRO-NCRV,Noah is met stomheid geslagen als Jesse denkt dat hij verliefd op hem is. Ryan voelt zich stom door het vertrek van Olivier. Gioia gaat voor een nieuwe vriendin en vindt in Arya haar nieuwe bestie.,Noah is met stomheid geslagen als Jesse denkt dat hij verliefd op hem is. Ryan voelt zich stom door het vertrek van Olivier. Gioia gaat voor een nieuwe vriendin en vindt in Arya haar nieuwe bestie.,"leeftijd-9,angst,grof_taalgebruik",Wo 10 nov 17:40 - Seizoen 23 Afl. 23 - Laatste avondmaal,https://images.npo.nl/header/2560x1440/1634030.jpg,https://www.npostart.nl/KN_1726909,44,23
AT_300003535,De Faker,AVROTROS,Op het oog lijkt het een doodgewoon gezin maar er klopt iets niet. Eén van de gezinsleden is vervangen door een acteur. Maar wie dat is?,Op het oog lijkt het een doodgewoon gezin maar er klopt iets niet. Eén van de gezinsleden is vervangen door een acteur. Maar wie dat is?,leeftijd-al,Ma 31 jan 18:25 - Seizoen 4 Afl. 16 - De Faker,https://images.npo.nl/header/2560x1440/1665322.jpg,https://www.npostart.nl/AT_300003535,59,4
POW_04776685,Goedemorgen Nederland,WNL,"Te gast zijn voorzitter van VNO-NCW Ingrid Thijssen, VVD-Europarlementarier Malik Azmani en voorzitter van zorgbond NU91 Stella Salden. Met hen hebben we het over de brexit. Is er eindelijk een doorbraak in de onderhandeling? En over de Tweede Kamer die vandaag debatteert over de stikstofplannen van landbouwminister Carola Schouten.","Te gast zijn voorzitter van VNO-NCW Ingrid Thijssen, VVD-Europarlementarier Malik Azmani en voorzitter van zorgbond NU91 Stella Salden.",leeftijd-al,10 dec 2020 08:40 - Seizoen 2020 Afl. 69 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1517155.jpg,https://www.npostart.nl/POW_04776685,37,2020
VPWON_1300589,Het Zandkasteel,NTR,"Sassa en Toto zetten streepjes op de muur, zodat ze zien hoe groot ze zijn. Maar dat is gek: het streepje van Toto staat hoger dan het streepje van Sassa!. Als ze tikkertje spelen doet Sassa niet meer mee. Haar tenen doen pijn, want haar voeten zijn gegroeid! Het is tijd om nieuwe laarzen te kopen.","Sassa en Toto zetten streepjes op de muur, zodat ze zien hoe groot ze zijn. Maar dat is gek: het streepje van Toto staat hoger dan het streepje van Sassa!.",leeftijd-al,25 apr 2019 06:40 - Seizoen 2014 Afl. 219 - Groeien,https://images.npo.nl/header/2560x1440/1215992.jpg,https://www.npostart.nl/VPWON_1300589,59,2014
AT_2149594,Zappelin Go,AVROTROS,"Soy Kroon beleeft samen met zijn vriend Joe de leukste, spannendste en stoerste avonturen. De kinderen worden uitgedaagd om de bewegingen uit de verhalen samen met Soy en Joe mee te doen.","Soy Kroon beleeft samen met zijn vriend Joe de leukste, spannendste en stoerste avonturen. De kinderen worden uitgedaagd om de bewegingen uit de verhalen samen met Soy en Joe mee te doen.",leeftijd-al,24 nov 2020 07:20 - Seizoen 9 Afl. 12 - Joe en de speer,https://images.npo.nl/header/2560x1440/1510761.jpg,https://www.npostart.nl/AT_2149594,59,9
KN_1686575,Zapplive,KRO-NCRV,Het is een hele speciale Zapplive uitzending want Sinterklaas komt langs in de studio! Belle en May van Brugklas zijn in de studio en Lex Uiting is er bij! Daarnaast speelt de band Karel J. Schepers de hele uitzending gezellige sinterklaasliedjes! Sinterklaas komt samen met twee pieten en we spelen met z’n allen de moeilijke vragen!,Interactief magazine dat je helemaal op de hoogte houdt. Met bekende gasten en te gekke spellen.,"leeftijd-9,angst,grof_taalgebruik", 3 dec 2016 08:45 - Seizoen 14 Afl. 129 - Afl. 15 - Deel 1,https://images.npo.nl/header/2560x1440/836944.jpg,https://www.npostart.nl/KN_1686575,54,14
KN_1724807,BinnensteBuiten,KRO-NCRV,"Cultuurhistoricus Valentijn Carbo is in Het Nationale Park De Hoge Veluwe, waar hij het Jachthuis Sint Hubertus bezoekt. Het voormalige buitenverblijf van het echtpaar Anton en Helene Kröller-Müller, ontworpen door de beroemde architect Berlage, is een van de belangrijkste gebouwen van Nederland. * Culinair schrijver Nadia Zerouali staat in de kookstudio. Ze gaat een van haar favoriete gerechten maken: koshari, oftewel Egyptisch streetfood. Een oorspronkelijk 'armengerecht', maar met een rijkdom aan ingrediënten.","Valentijn bezoekt het Jachthuis Sint Hubertus in Hoenderloo en Nadia maakt koshari, oftewel Egyptisch streetfood.",leeftijd-al, 5 feb 2021 18:50 - Seizoen 2021 Afl. 25 - BinnensteBuiten,https://images.npo.nl/header/2560x1440/1537288.jpg,https://www.npostart.nl/KN_1724807,59,2021
BV_101395806,Forever Young,BNNVARA,"De Britse Israëliër Walter Bingham (95) is nog dagelijks aan het werk als radiomaker. Hij woont in het centrum van Jeruzalem waar hij op pad gaat met zijn microfoon en recorder om zijn wekelijkse radio-uitzending en podcast te maken. Hij doet alles zelf, inclusief de montage in zijn studio. Walters levensverhaal is indrukwekkend. Als Joodse jongen ontsnapte hij tijdens de Tweede Wereldoorlog aan de nazi's omdat hij mee kon op het kindertransport naar Engeland. Later was hij als Britse militair bij de landing in Normandië en na de oorlog was hij actief in het opsporen en ondervragen van nazikopstukken. Na de oorlog bouwde Walter zijn leven op in Engeland, samen met zijn vrouw en dochter. Na het overlijden van zijn vrouw in 1990 verhuisde hij, toen 80 jaar, naar Jeruzalem waar hij aan de slag ging als radiomaker. Walter is vastberaden de oudste man ter wereld te worden.",De Britse Israëliër Walter Bingham (95) is nog dagelijks aan het werk als radiomaker. Hij woont in het centrum van Jeruzalem waar hij op pad gaat met zijn microfoon en recorder.,leeftijd-al,24 feb 2020 20:25 - Seizoen 1 Afl. 4 - Walter Bingham - Radiomaker,https://images.npo.nl/header/2560x1440/1339683.jpg,https://www.npostart.nl/BV_101395806,54,1
KN_1708880,Onze boerderij,KRO-NCRV,"Yvon Jaspers praat verder met de Canadese melkveehouder Riks. Riks is destijds naar Canada geëmigreerd, onder meer vanwege de strenge wetgeving in Nederland. Nu komt hij erachter dat al die regels in Europa zo slecht nog niet zijn. Tomatenkweker Leo was pas achttien jaar toen hij samen met zijn broer het bedrijf van zijn vader overnam. Inmiddels is die kleine kwekerij uitgegroeid tot één van de grootste van Nederland. Ondanks dat volgens Leo de Nederlandse tomaat de beste ter wereld is, eten wij toch vooral tomaten uit het buitenland. Yvon wil weten waarom. Yvon gaat terug naar melkveehouders Frans en Léonie, voor wie 2018 een ingrijpend jaar was. De nieuwe fosfaatwetgeving dwong het jonge boerenstel ertoe om een groot deel van hun veestapel naar de slacht te brengen. De consequenties van deze periode zijn nog steeds voelbaar, in zowel de bedrijfsvoering als in hun persoonlijke leven. Hoe gaat het nu met ze?",Tomatenkweker Leo was pas achttien jaar toen hij samen met zijn broer het bedrijf van zijn vader overnam. Inmiddels is die kleine kwekerij uitgegroeid tot één van de grootste van Nederland.,leeftijd-al,15 sep 2019 20:25 - Seizoen 2 Afl. 2 - Onze boerderij,https://images.npo.nl/header/2560x1440/1260351.jpg,https://www.npostart.nl/KN_1708880,54,2
KN_1676810,Katholiek Nederland tv,KRO,"Het een na grootste bloemencorso van Europa trekt jaarlijks veel toeschouwers naar de Achterhoek. Een grote gebeurtenis, vooral voor Lichtenvoorde zelf. Benno van Lochem is coördinator van een van de deelnemende bouwgroepen. Hij geniet met hart en ziel van de voorbereiding tot het pilsje achteraf.",Het een na grootste bloemencorso van Europa trekt jaarlijks veel toeschouwers naar de Achterhoek. Benno van Lochem is coördinator van een van de deelnemende bouwgroepen. Hij geniet met hart en ziel.,leeftijd-al, 1 mrt 2016 16:35 - Seizoen 10 Afl. 8 - Kleurrijk Lichtenvoorde,https://images.npo.nl/header/2560x1440/719128.jpg,https://www.npostart.nl/KN_1676810,44,10
POW_05251212,Goedemorgen Nederland,WNL,"Te gast zijn Burgemeester van Apeldoorn Ton Heerts, GGD-arts infectieziekten Ashis Brahma en Europarlementariër VVD Caroline Nagtegaal. Met hen hebben wij het over handhaving coronaregels, over de boostervaccinaties en over onze wintersport.","Te gast: Burgemeester van Apeldoorn Ton Heerts, GGD-arts infectieziekten Ashis Brahma en Europarlementariër VVD Caroline Nagtegaal.",leeftijd-al,Ma 20 dec 09:10 - Seizoen 2021 Afl. 76 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1650051.jpg,https://www.npostart.nl/POW_05251212,40,2021
VPWON_1239548,Het Klokhuis,NTR,Bijna 170 miljoen kinderen zijn slachtoffer van kinderarbeid. Dolores gaat op bezoek in Ivoorkust. Daar werken veel kinderen op de cacaoplantages. Met eerlijke handel kan daar wat aan gedaan worden. Door de boeren een eerlijke prijs te betalen voor hun cacaobonen wordt het mogelijk om kinderarbeid te bestrijden. Door scholing bijvoorbeeld.,Bijna 170 miljoen kinderen zijn slachtoffer van kinderarbeid. Dolores gaat op bezoek in Ivoorkust. Daar werken veel kinderen op de cacaoplantages. Met eerlijke handel kan daar wat aan gedaan worden.,leeftijd-al,19 mei 2015 18:23 - Seizoen 63 Afl. 3736 - Kinderarbeid,https://images.npo.nl/header/2560x1440/612041.jpg,https://www.npostart.nl/VPWON_1239548,44,63
BV_101406999,Wat een stel,BNNVARA,In een turbulent jaar worden tien stellen gevolgd. Ieder stel is vastberaden dit jaar het roer om te gooien. De koppels hebben voor zichzelf een belangrijk doel dat zij binnen een jaar hopen te realiseren. Daarvoor zetten de stellen dan ook alles op alles.,Tien stellen zijn vastberaden dit jaar het roer om te gooien. Deze koppels hebben elk een belangrijk eigen doel dat zij binnen een jaar hopen te realiseren.,"leeftijd-al,grof_taalgebruik",Wo 19 jan 22:20 - Seizoen 1 Afl. 10 - Wat een stel,https://images.npo.nl/header/2560x1440/1650264.jpg,https://www.npostart.nl/BV_101406999,54,1
VPWON_1331829,Koken met konijnen,VPRO,"Sherell Martini is samen met hond Cayda te gast. Sherell en Cayda bereiden een TikTokvideo voor. Wanneer de broodjes voor de Waanzinnige-wortel-worst hotdogs in de oven staan, nemen Sherell, Cayda, Diederik en Ayrton een 'pletvideo' op.","Sherell Martini en hond Cayda bereiden een TikTokvideo voor. Wanneer de broodjes voor de Waanzinnige-wortel-worst hotdogs in de oven staan, nemen Sherell, Cayda, Diederik en Ayrton een 'pletvideo' op.",leeftijd-al,Zo  2 jan 09:25 - Seizoen 3 Afl. 1 - Sherell Martini,https://images.npo.nl/header/2560x1440/1654586.jpg,https://www.npostart.nl/VPWON_1331829,59,3
POW_04676543,Koninginnedag 1987,NOS,"Interview door Maartje van Weegen met prinses Juliana en prins Bernhard tijdens de viering van het vijftigjarig huwelijk. Gesproken wordt o.a. over de Tweede Wereldoorlog, de troonsafstand van koningin Wilhelmina, ouder worden, werkloosheid, de eenwording van Europa, de omgang met de eigen familie, het niet kunnen doen van politieke uitspraken en de opvoeding van hun kinderen. Tijdens dit gesprek reageert prinses Juliana heftig op de onderwerpen protocol, publiciteit, privacy en conservatisme en zij spreekt zich uit tegen conservatisme (slaat met de handen op tafel). Aan het eind van het gesprek een dankwoord.",Interview door Maartje van Weegen met prinses Juliana en prins Bernhard tijdens de viering van het vijftigjarig huwelijk.,leeftijd-al,30 apr 2020 15:50 - Seizoen 1 Afl. 1 - Koninginnedag 1987: Interview met prinses Juliana en prins Bernhard,https://images.npo.nl/header/2560x1440/1385359.jpg,https://www.npostart.nl/POW_04676543,54,1
KN_1704431,Roderick Zoekt Licht,KRO,"De kerk wordt gedragen door vrijwilligers. Ook de kathedrale basiliek St. Bavo in Haarlem telt tientallen vrijwilligers, die zich met hart en ziel inzetten voor de vieringen én het gebouw. Want ook na de afronding van de restauratie blijft er veel werk te verzetten om de kerk blijvend te laten stralen. Een portret van de vrijwilligers die rondleidingen verzorgen, de jaarlijkse kerkveiling organiseren en met studenten de St. Bavo letterlijk in bloei zetten.",De Haarlemse Bavo-kathedraal straalt na de restauratie in volle glorie. Dankzij de inzet van tientallen vrijwilligers.,leeftijd-al,29 jan 2019 16:25 - Seizoen 3 Afl. 4 - Hart van de Bavo,https://images.npo.nl/header/2560x1440/1187651.jpg,https://www.npostart.nl/KN_1704431,44,3
VPWON_1259833,Het Zandkasteel,NTR,"Sassa en Toto hebben een winkel. Koning Koos komt iets bij ze kopen. Hij wil appels. Dat is jammer, want die verkopen ze niet. Dan wil hij graag aardappels. Ook die hebben ze niet. Wortels dan of tomaten? Nee, die verkopen Sassa en Toto niet. Wat verkopen ze dan eigenlijk wel? Even later zijn Sassa en Toto broodjes aan het bakken, ze zijn bakkers. Koning Koos heeft de tafel gedekt, maar zijn broodjes zijn ineens weg. Weten de bakkers misschien waar de broodjes gebleven zijn? Daarna begint het lekker te ruiken in het zandkasteel, het ruikt naar vers brood. Maar voordat Sassa en Toto dat met Koning Koos gaan opeten, gaan ze eerst zwaaien.",Sassa en Toto hebben een winkel. Koning Koos komt iets bij ze kopen. Hij wil appels. die verkopen ze niet. Dan wil hij graag aardappels. Ook die hebben ze niet. Wat verkopen ze dan eigenlijk wel?,leeftijd-al,19 nov 2018 11:30 - Seizoen 2014 Afl. 262 - Bakker,https://images.npo.nl/header/2560x1440/1158338.jpg,https://www.npostart.nl/VPWON_1259833,59,2014
KN_1698151,SpangaS,KRO-NCRV,Opa overhoort Dylan tijdens boerengolfen en heeft een speciale gast uitgenodigd. Shirley's vriendinnen vinden Lamar plakkerig. Dat zet Shirley aan het denken. Ramin en Maud vinden elkaar.,Opa heeft een speciale gast voor Dylan uitgenodigd. Shirley's vriendinnen vinden Lamar plakkerig. Ramin en Maud vinden elkaar.,leeftijd-al, 9 mei 2018 18:30 - Seizoen 17 Afl. 168 - Overhoren,https://images.npo.nl/header/2560x1440/1043713.jpg,https://www.npostart.nl/KN_1698151,54,17
KN_1727018,BinnensteBuiten,KRO-NCRV,"Auto's die op zuivere koolzaadolie rijden. Zo is het avontuur voor Geert in het Drentse Zuidwolde begonnen. Als akkerbouwer was hij al bezig met gezonde, eerlijke en duurzame teelt. Nu, twaalf jaar later, laat hij vol trots chef-kok Ramon Brugman zijn koolzaadolie proeven. De auto's rijden er nog niet op, maar alles van de plant heeft een goede bestemming gevonden. * Boswachter Marieke Schatteleijn is in Wieringen, een vergeten en voormalig eiland bij de Waddenzee. Ze bezoekt samen met haar collega Leon Kelder de Wierdijk. Op deze dijk, gemaakt van zeegras en palen, groeit een bijzonder en met uitsterven bedreigd plantje: de tengere distel.",Ramon gaat naar Zuidwolde voor koolzaadolie en boswachter Marieke geniet van de natuur in Wieringen.,leeftijd-al,Di 14 sep 18:50 - Seizoen 2021 Afl. 106 - BinnensteBuiten,https://images.npo.nl/header/2560x1440/1614883.jpg,https://www.npostart.nl/KN_1727018,59,2021
POW_04918025,Goedemorgen Nederland,WNL,"Te gast zijn lijsttrekker VVD Mark Rutte, demissionair minister Medische Zorg & Sport Tamara van Ark, Tweede Kamerlid VVD Bente Becker, Tweede Kamerlid VVD Dilan Yesilgöz en politiek verslaggever WNL Marieke Smits. Met hen hebben we het over de verkiezingen, de zorgplannen van de VVD, het vrijheidscollectief en over de bedreigde schrijfster Lale Gül.","Te gast zijn lijsttrekker VVD Mark Rutte, demissionair minister Medische Zorg & Sport Tamara van Ark, Tweede Kamerleden VVD Bente Becker & Dilan Yesilgöz en politiek verslaggever WNL Marieke Smits.",leeftijd-al,16 mrt 2021 08:10 - Seizoen 2021 Afl. 52 - Goedemorgen Nederland,https://images.npo.nl/header/2560x1440/1552952.jpg,https://www.npostart.nl/POW_04918025,32,2021
KN_1706754,Woezel & Pip Overal Vriendjes! Voorlezen,KRO-NCRV,Wendy van Dijk komt langs. Ze leest voor uit Joke wil spoken.,Wendy van Dijk komt langs. Ze leest voor uit Joke wil spoken.,leeftijd-al,22 mei 2019 11:30 - Seizoen 1 Afl. 18 - Wendy van Dijk,https://images.npo.nl/header/2560x1440/1225567.jpg,https://www.npostart.nl/KN_1706754,59,1
POW_04891570,Fryslân DOK,Omrop Fryslân,Op 16 november 1951 werd er in Leeuwarden strijd gevoerd om de taal. Zeventig jaar na 'Kneppelfreed' onderzoekt FryslânDOK hoe het vandaag de dag gesteld is met de Friese taal in de rechtbank.,Op 16 november 1951 werd er in Leeuwarden strijd gevoerd om de taal. Zeventig jaar na 'Kneppelfreed' onderzoekt FryslânDOK hoe het vandaag de dag gesteld is met de Friese taal in de rechtbank.,leeftijd-al,Za 13 nov 15:30 - Seizoen 12 Afl. 46 - U heeft het recht om Fries te spreken,https://images.npo.nl/header/2560x1440/1635953.jpg,https://www.npostart.nl/POW_04891570,54,12
AT_2109408,Het geheim van de meester,AVROTROS,"De beroemde wolkenluchten van Jacob van Ruisdael, wíe kent ze niet? De reconstructie van Ruisdaels wereldberoemde Gezicht op Haarlem met bleekvelden brengt het team naar een porseleinfabriek in Delft, op zoek naar het ideale blauw voor de lucht. Ze gaan de lucht in met sterrenkundige Vincent Icke om het Hollandse licht te doorgronden. En Jasper Krabbé zoekt naar sporen van het 17e-eeuwse Amsterdam, waar Ruisdael middenin woonde: De Dam in Amsterdam.","De beroemde wolkenluchten van Jacob van Ruisdael, wíe kent ze niet? De reconstructie van Ruisdaels wereldberoemde Gezicht op Haarlem met bleekvelden brengt het team naar een porseleinfabriek in Delft.",leeftijd-al, 5 feb 2019 21:10 - Seizoen 3 Afl. 5 - Van Ruisdael,https://images.npo.nl/header/2560x1440/1187440.jpg,https://www.npostart.nl/AT_2109408,54,3
